scene_id,cloudy,clear,split
R078_T37TDE_106,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R078_T37TDE\106.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R078_T37TDE\106.tif,train
R018_T49UFT_271,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R018_T49UFT\271.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R018_T49UFT\271.tif,train
R053_T20LMR_54,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R053_T20LMR\54.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R053_T20LMR\54.tif,train
R018_T48RXT_408,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R018_T48RXT\408.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R018_T48RXT\408.tif,train
R136_T33QVC_495,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R136_T33QVC\495.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R136_T33QVC\495.tif,train
R070_T12WXS_609,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R070_T12WXS\609.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R070_T12WXS\609.tif,train
R107_T37VCC_119,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R107_T37VCC\119.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R107_T37VCC\119.tif,train
R078_T37TDE_542,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R078_T37TDE\542.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R078_T37TDE\542.tif,train
R003_T52SCF_653,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R003_T52SCF\653.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R003_T52SCF\653.tif,train
R056_T10UFB_257,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R056_T10UFB\257.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R056_T10UFB\257.tif,train
R133_T45RZJ_337,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R133_T45RZJ\337.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R133_T45RZJ\337.tif,train
R005_T48XWK_619,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R005_T48XWK\619.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R005_T48XWK\619.tif,train
R065_T33VWC_253,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R065_T33VWC\253.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R065_T33VWC\253.tif,train
R031_T56VLM_231,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R031_T56VLM\231.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R031_T56VLM\231.tif,train
R005_T48XWK_376,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R005_T48XWK\376.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R005_T48XWK\376.tif,train
R133_T45RZJ_111,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R133_T45RZJ\111.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R133_T45RZJ\111.tif,train
R051_T30SXJ_43,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R051_T30SXJ\43.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R051_T30SXJ\43.tif,train
R018_T48RXT_404,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R018_T48RXT\404.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R018_T48RXT\404.tif,train
R033_T46TDK_380,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R033_T46TDK\380.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R033_T46TDK\380.tif,train
R056_T10UFB_729,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R056_T10UFB\729.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R056_T10UFB\729.tif,train
R051_T30SXJ_308,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R051_T30SXJ\308.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R051_T30SXJ\308.tif,train
R105_T44SMG_455,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R105_T44SMG\455.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R105_T44SMG\455.tif,train
R116_T55HCC_476,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HCC\476.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HCC\476.tif,train
R046_T54WWC_489,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R046_T54WWC\489.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R046_T54WWC\489.tif,train
R003_T52SCF_136,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R003_T52SCF\136.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R003_T52SCF\136.tif,train
R065_T32TNT_86,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R065_T32TNT\86.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R065_T32TNT\86.tif,train
R034_T42TWL_87,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R034_T42TWL\87.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R034_T42TWL\87.tif,train
R124_T22LDP_712,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R124_T22LDP\712.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R124_T22LDP\712.tif,train
R053_T20LMR_595,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R053_T20LMR\595.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R053_T20LMR\595.tif,train
R003_T52SCF_342,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R003_T52SCF\342.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R003_T52SCF\342.tif,train
R116_T55HCC_673,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HCC\673.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HCC\673.tif,train
R131_T53LKF_666,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R131_T53LKF\666.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R131_T53LKF\666.tif,train
R078_T37TDE_53,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R078_T37TDE\53.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R078_T37TDE\53.tif,train
R116_T55HBC_678,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HBC\678.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HBC\678.tif,train
R011_T18TWL_108,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R011_T18TWL\108.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R011_T18TWL\108.tif,train
R107_T37VCC_167,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R107_T37VCC\167.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R107_T37VCC\167.tif,train
R122_T33UWQ_109,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R122_T33UWQ\109.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R122_T33UWQ\109.tif,train
R137_T30UXB_314,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R137_T30UXB\314.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R137_T30UXB\314.tif,train
R135_T36MWA_242,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R135_T36MWA\242.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R135_T36MWA\242.tif,train
R065_T32TNT_80,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R065_T32TNT\80.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R065_T32TNT\80.tif,train
R069_T14QMG_334,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R069_T14QMG\334.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R069_T14QMG\334.tif,train
R046_T54WWC_408,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R046_T54WWC\408.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R046_T54WWC\408.tif,train
R135_T36MWA_517,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R135_T36MWA\517.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R135_T36MWA\517.tif,train
R051_T30SXJ_126,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R051_T30SXJ\126.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R051_T30SXJ\126.tif,train
R053_T20LMR_558,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R053_T20LMR\558.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R053_T20LMR\558.tif,train
R120_T41RKQ_599,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R120_T41RKQ\599.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R120_T41RKQ\599.tif,train
R035_T35LQJ_422,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R035_T35LQJ\422.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R035_T35LQJ\422.tif,train
R108_T30QXD_474,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R108_T30QXD\474.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R108_T30QXD\474.tif,train
R053_T20LMR_63,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R053_T20LMR\63.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R053_T20LMR\63.tif,train
R073_T55KGP_409,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R073_T55KGP\409.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R073_T55KGP\409.tif,train
R078_T37TDE_81,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R078_T37TDE\81.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R078_T37TDE\81.tif,train
R033_T46TDK_367,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R033_T46TDK\367.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R033_T46TDK\367.tif,train
R116_T55HBC_429,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HBC\429.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HBC\429.tif,train
R033_T46TDK_448,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R033_T46TDK\448.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R033_T46TDK\448.tif,train
R056_T10UFB_219,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R056_T10UFB\219.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R056_T10UFB\219.tif,train
R137_T29SPS_189,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R137_T29SPS\189.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R137_T29SPS\189.tif,train
R060_T53UMP_129,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R060_T53UMP\129.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R060_T53UMP\129.tif,train
R056_T10UFB_579,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R056_T10UFB\579.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R056_T10UFB\579.tif,train
R026_T15SYC_300,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R026_T15SYC\300.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R026_T15SYC\300.tif,train
R065_T33VWC_285,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R065_T33VWC\285.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R065_T33VWC\285.tif,train
R003_T52SCF_245,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R003_T52SCF\245.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R003_T52SCF\245.tif,train
R131_T53LKF_235,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R131_T53LKF\235.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R131_T53LKF\235.tif,train
R031_T56VLM_315,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R031_T56VLM\315.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R031_T56VLM\315.tif,train
R018_T48RXT_320,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R018_T48RXT\320.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R018_T48RXT\320.tif,train
R108_T31SEA_95,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R108_T31SEA\95.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R108_T31SEA\95.tif,train
R110_T20KQB_735,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R110_T20KQB\735.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R110_T20KQB\735.tif,train
R003_T52SCF_286,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R003_T52SCF\286.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R003_T52SCF\286.tif,train
R049_T38QNL_226,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R049_T38QNL\226.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R049_T38QNL\226.tif,train
R133_T45RZJ_68,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R133_T45RZJ\68.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R133_T45RZJ\68.tif,train
R056_T10UFB_27,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R056_T10UFB\27.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R056_T10UFB\27.tif,train
R005_T48XWK_719,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R005_T48XWK\719.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R005_T48XWK\719.tif,train
R035_T35LQJ_745,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R035_T35LQJ\745.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R035_T35LQJ\745.tif,train
R096_T19KES_221,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R096_T19KES\221.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R096_T19KES\221.tif,train
R135_T36MWA_238,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R135_T36MWA\238.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R135_T36MWA\238.tif,train
R073_T55KGP_9,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R073_T55KGP\9.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R073_T55KGP\9.tif,train
R056_T10UFB_417,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R056_T10UFB\417.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R056_T10UFB\417.tif,train
R070_T12WXS_553,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R070_T12WXS\553.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R070_T12WXS\553.tif,train
R122_T33UWQ_108,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R122_T33UWQ\108.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R122_T33UWQ\108.tif,train
R136_T33QVC_761,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R136_T33QVC\761.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R136_T33QVC\761.tif,train
R053_T20LMR_131,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R053_T20LMR\131.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R053_T20LMR\131.tif,train
R078_T37TDE_213,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R078_T37TDE\213.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R078_T37TDE\213.tif,train
R122_T33UWQ_12,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R122_T33UWQ\12.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R122_T33UWQ\12.tif,train
R051_T29PPP_291,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R051_T29PPP\291.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R051_T29PPP\291.tif,train
R053_T20LMR_477,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R053_T20LMR\477.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R053_T20LMR\477.tif,train
R136_T33QVC_207,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R136_T33QVC\207.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R136_T33QVC\207.tif,train
R116_T55HCC_395,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HCC\395.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HCC\395.tif,train
R018_T48RXT_400,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R018_T48RXT\400.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R018_T48RXT\400.tif,train
R097_T17SPU_369,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R097_T17SPU\369.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R097_T17SPU\369.tif,train
R134_T44WPA_210,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R134_T44WPA\210.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R134_T44WPA\210.tif,train
R053_T20LMR_325,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R053_T20LMR\325.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R053_T20LMR\325.tif,train
R034_T42TWL_29,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R034_T42TWL\29.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R034_T42TWL\29.tif,train
R065_T33VWC_97,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R065_T33VWC\97.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R065_T33VWC\97.tif,train
R007_T33LUC_623,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R007_T33LUC\623.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R007_T33LUC\623.tif,train
R118_T48PXU_2,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R118_T48PXU\2.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R118_T48PXU\2.tif,train
R108_T30QXD_641,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R108_T30QXD\641.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R108_T30QXD\641.tif,train
R120_T41RKQ_23,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R120_T41RKQ\23.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R120_T41RKQ\23.tif,train
R003_T52SCF_13,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R003_T52SCF\13.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R003_T52SCF\13.tif,train
R034_T42TWL_142,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R034_T42TWL\142.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R034_T42TWL\142.tif,train
R075_T50TMK_570,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R075_T50TMK\570.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R075_T50TMK\570.tif,train
R116_T55HBC_90,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HBC\90.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HBC\90.tif,train
R136_T33QVC_176,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R136_T33QVC\176.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R136_T33QVC\176.tif,train
R092_T37PFR_185,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R092_T37PFR\185.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R092_T37PFR\185.tif,train
R110_T20KQB_169,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R110_T20KQB\169.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R110_T20KQB\169.tif,train
R003_T52SCF_487,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R003_T52SCF\487.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R003_T52SCF\487.tif,train
R005_T48XWK_715,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R005_T48XWK\715.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R005_T48XWK\715.tif,train
R108_T31SEA_532,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R108_T31SEA\532.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R108_T31SEA\532.tif,train
R018_T48RXT_423,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R018_T48RXT\423.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R018_T48RXT\423.tif,train
R078_T37TDE_105,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R078_T37TDE\105.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R078_T37TDE\105.tif,train
R003_T52SCF_141,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R003_T52SCF\141.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R003_T52SCF\141.tif,train
R011_T18TWL_501,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R011_T18TWL\501.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R011_T18TWL\501.tif,train
R121_T36QTD_387,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R121_T36QTD\387.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R121_T36QTD\387.tif,train
R116_T55HCC_614,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HCC\614.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HCC\614.tif,train
R107_T37VCC_317,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R107_T37VCC\317.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R107_T37VCC\317.tif,train
R060_T53UMP_494,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R060_T53UMP\494.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R060_T53UMP\494.tif,train
R092_T37PFR_44,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R092_T37PFR\44.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R092_T37PFR\44.tif,train
R003_T52SCF_6,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R003_T52SCF\6.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R003_T52SCF\6.tif,train
R031_T56VLM_601,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R031_T56VLM\601.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R031_T56VLM\601.tif,train
R116_T55HBC_264,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HBC\264.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HBC\264.tif,train
R010_T18FYK_554,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R010_T18FYK\554.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R010_T18FYK\554.tif,train
R116_T55HBC_490,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HBC\490.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HBC\490.tif,train
R078_T37TDE_638,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R078_T37TDE\638.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R078_T37TDE\638.tif,train
R003_T52SCF_123,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R003_T52SCF\123.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R003_T52SCF\123.tif,train
R046_T54WWC_26,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R046_T54WWC\26.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R046_T54WWC\26.tif,train
R122_T33UWQ_86,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R122_T33UWQ\86.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R122_T33UWQ\86.tif,train
R078_T37TDE_445,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R078_T37TDE\445.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R078_T37TDE\445.tif,train
R045_T53JKF_605,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R045_T53JKF\605.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R045_T53JKF\605.tif,train
R018_T49TFJ_651,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R018_T49TFJ\651.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R018_T49TFJ\651.tif,train
R110_T20KQB_172,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R110_T20KQB\172.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R110_T20KQB\172.tif,train
R075_T50TMK_730,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R075_T50TMK\730.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R075_T50TMK\730.tif,train
R137_T30STJ_244,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R137_T30STJ\244.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R137_T30STJ\244.tif,train
R053_T20LMR_23,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R053_T20LMR\23.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R053_T20LMR\23.tif,train
R075_T50TMK_587,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R075_T50TMK\587.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R075_T50TMK\587.tif,train
R035_T35LQJ_625,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R035_T35LQJ\625.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R035_T35LQJ\625.tif,train
R065_T32TNT_203,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R065_T32TNT\203.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R065_T32TNT\203.tif,train
R022_T32RLR_313,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R022_T32RLR\313.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R022_T32RLR\313.tif,train
R119_T46VDH_610,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R119_T46VDH\610.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R119_T46VDH\610.tif,train
